stage,kind,candidate_eligible,samples,mean_ms,median_ms,p95_ms,max_ms
total_delay_ms,aggregate,False,294,626.94013114606,612.5564084977668,800.1729480020003,1203.0364220045158
classifier_delay_ms,aggregate,False,294,569.1592864051036,563.5374974990555,719.8747189977439,1031.9378069980303
sam_delay_ms,aggregate,False,294,357.92637835036004,358.6852229964279,439.3498449935578,519.3258630024502
sam_inference_ms,leaf,False,294,337.12222941827025,338.4213389981596,415.4303890027222,500.10240400297334
rap_delay_ms,aggregate,False,294,168.32664544872512,159.07263199915178,249.71522700070636,558.7991729989881
geometry_metadata_ms,leaf,True,294,87.01721229610274,82.68725500238361,148.58511099009775,195.52428399038035
frame_assignment_ms,leaf,True,294,73.18256544549142,66.06427999940934,114.12270499567967,450.65969999996014
sent_to_classifier_delay_ms,aggregate,False,294,42.31489162579187,36.041560997546185,111.48731499997666,618.2766370038735
frame_queue_wait_ms,leaf,True,294,42.16588385392564,35.87998449802399,111.35596099484246,618.1954560015583
geometry_projection_ms,leaf,False,294,36.69002666992419,32.23491600510897,80.13891898735892,118.60875799902715
result_message_build_delay_ms,leaf,True,294,33.88799920394624,33.75878199949511,62.515937999705784,87.09378100320464
geometry_mask_extract_ms,leaf,False,294,24.135250792588973,21.329174007405527,40.8031690021744,63.662746993941255
sam_restore_ms,leaf,False,294,20.4132243945708,19.990659999166382,28.20747299847426,35.42479199677473
geometry_stats_ms,leaf,False,294,18.467343044359367,16.51411050261231,33.46540399797959,52.13216399715748
coordinator_delay_ms,aggregate,False,294,13.01431223795849,12.855503500759369,18.391633995634038,28.623952995985746
hydra_build_delay_ms,aggregate,False,294,7.9445226124056605,7.7938155009178445,11.891668000316713,24.51565899536945
hydra_depth_filter_ms,leaf,True,294,7.246174547642305,7.1429570016334765,11.127875004603993,23.780364004778676
geometry_depth_gather_ms,leaf,False,294,6.859617027212338,5.411290989286499,16.844464982568752,30.89726699545281
label_map_delay_ms,leaf,True,294,5.638447085111941,4.963682000379777,11.904327002412174,26.909599000646267
hydra_publish_delay_ms,leaf,True,294,4.218853564687836,3.8077304998296313,6.7303999967407435,14.397398997971322
track_association_ms,leaf,True,294,4.188001554447058,3.7479514940059744,7.504071014409419,17.543144000228494
image_conversion_delay_ms,leaf,True,294,3.1829867993834267,2.2293090005405247,7.047195998893585,13.53819799987832
pipeline_wait_ms,leaf,False,294,2.435367598403665,2.4497904923919123,4.392616996483412,10.73698000254808
crop_update_ms,leaf,True,294,1.5577793433263638,1.0847469966392964,4.834339990338776,8.78078300593188
active_segments_publish_ms,leaf,True,294,1.5254672716950228,1.3765414987574331,1.8903249947470613,13.419895003607962
unknown_publish_delay_ms,leaf,True,294,0.8457327175641521,0.7034855007077567,1.1145460011903197,8.294175000628456
hydra_build_other_ms,leaf,True,294,0.5960789152546184,0.5489350005518645,0.6974110001465306,5.077674999483861
semantic_dispatch_ms,leaf,False,294,0.44735619405004967,0.36491099672275595,0.7976310007506981,15.205657000478823
sam_prepare_ms,leaf,False,294,0.38316395571479117,0.21270949946483597,1.0673069991753437,5.082959003630094
run_rap_other_ms,leaf,True,294,0.37699825525680575,0.34939201577799395,0.46647699491586536,4.298718005884439
metadata_delay_ms,leaf,True,294,0.14999279585868108,0.14591349827242084,0.19026300287805498,0.3997269959654659
callback_enqueue_delay_ms,leaf,True,294,0.1490077718662345,0.14101699707680382,0.1976870044018142,0.35710200609173626
hydra_metadata_build_ms,leaf,True,294,0.10226914950873747,0.09801150008570403,0.13087499974062666,0.23134899674914777
classifier_other_ms,leaf,True,294,0.04683672171818618,0.04609399911714718,0.059229998441878706,0.09001199941849336
classifier_debug_record_delay_ms,leaf,False,294,0.016273278802424213,0.003263994585722685,0.005855996278114617,3.760768006031867
quality_deferred_release_ms,leaf,False,294,0.011462921455469248,0.005599998985417187,0.00819200067780912,1.6265699960058555
sam_other_ms,leaf,False,294,0.0077605818041527426,0.007230995834106579,0.009087001672014594,0.08156400144798681
coordinator_other_ms,leaf,True,294,0.0052033433008410014,0.005056004738435149,0.006592017598450184,0.008702998457010835
