stage,kind,candidate_eligible,samples,mean_ms,median_ms,p95_ms,max_ms
total_delay_ms,aggregate,False,303,602.391754174995,603.1595669992385,813.9111439959379,1257.563052000478
classifier_delay_ms,aggregate,False,303,541.8462989869938,545.9371300021303,722.9946430015843,1022.0019859989407
sam_delay_ms,aggregate,False,303,328.5537550591621,335.5466059947503,427.75560099835275,506.54846300312784
sam_inference_ms,leaf,False,303,308.8031257754632,314.7891949993209,403.3528660002048,488.73824400652666
rap_delay_ms,aggregate,False,303,171.7649122606012,158.4470660018269,269.3704959965544,566.7091970026377
geometry_metadata_ms,leaf,True,303,86.96612183469223,82.38038900162792,150.66524199937703,207.99879700643942
frame_assignment_ms,leaf,True,303,76.3493918973644,65.9215449995827,122.54656099685235,472.8790239969385
sent_to_classifier_delay_ms,aggregate,False,303,45.37175945232034,34.66666799795348,119.52041000040481,704.3814079952426
frame_queue_wait_ms,leaf,True,303,45.221224224721055,34.51959700032603,119.39839599654078,704.2719689998194
result_message_build_delay_ms,leaf,True,303,32.07067338313785,31.618441003956832,60.65923099959036,85.15460500348127
sam_restore_ms,leaf,False,303,19.40588664988489,18.56352100003278,26.988322999386583,34.27844800171442
coordinator_delay_ms,aggregate,False,303,12.859702498437652,12.712814001133665,18.000757998379413,37.36576899973443
hydra_build_delay_ms,aggregate,False,303,7.824527250890806,7.6689699999406,11.954453002545051,22.730952005076688
hydra_depth_filter_ms,leaf,True,303,7.11970475560712,6.952709001780022,11.129201993753668,18.586778998724185
label_map_delay_ms,leaf,True,303,6.089340587302761,4.893319994152989,14.056291998713277,32.55340800387785
track_association_ms,leaf,True,303,4.388170065278557,3.7744559958809987,8.483101999445353,18.391438010439742
hydra_publish_delay_ms,leaf,True,303,4.065395725654513,3.7046069992356934,6.349947005219292,13.923432998126373
image_conversion_delay_ms,leaf,True,303,3.136882309953831,2.163435005059,7.163673006289173,16.64285099832341
pipeline_wait_ms,leaf,False,303,2.3090593957610386,2.3482669930672273,4.3758990068454295,9.018927004944999
crop_update_ms,leaf,True,303,1.6655228709208045,0.9997020097216591,5.696931992133614,11.405956982343923
active_segments_publish_ms,leaf,True,303,1.5481577759634368,1.4047540025785565,1.8891670042648911,33.35954700014554
unknown_publish_delay_ms,leaf,True,303,0.9636915412628885,0.7237039972096682,2.2871790060889907,10.168176995648537
hydra_build_other_ms,leaf,True,303,0.6024062015130046,0.546523995581083,0.7376569992629811,5.437156003608834
semantic_dispatch_ms,leaf,False,303,0.41140771263779263,0.34044499625451863,0.8709040048415773,5.964923999272287
run_rap_other_ms,leaf,True,303,0.41018079700914334,0.35625300370156765,0.519066998094786,6.073030992411077
sam_prepare_ms,leaf,False,303,0.3372816400010394,0.20201400184305385,0.8755750022828579,9.378119000757579
metadata_delay_ms,leaf,True,303,0.17832787125371397,0.15055899712024257,0.20342200150480494,5.060518000391312
callback_enqueue_delay_ms,leaf,True,303,0.15053522759927868,0.14278200251283124,0.18771000031847507,0.41036499897018075
hydra_metadata_build_ms,leaf,True,303,0.1024162937706819,0.09625599341234192,0.13142300304025412,0.45205899368738756
classifier_other_ms,leaf,True,303,0.05240751558237804,0.04495800385484472,0.0641270016785711,1.2538439987110905
sam_other_ms,leaf,False,303,0.007460993812988103,0.007198999810498208,0.009504001354798675,0.035806995583698153
coordinator_other_ms,leaf,True,303,0.006087980629444405,0.005312009307090193,0.00723199627827853,0.18873401131713763
quality_deferred_release_ms,leaf,False,303,0.005522214412026833,0.005119996785651892,0.008224000339396298,0.022016000002622604
classifier_debug_record_delay_ms,leaf,False,303,0.004933841482132194,0.004863999492954463,0.007615999493282288,0.011264004569966346
