stage,kind,candidate_eligible,samples,mean_ms,median_ms,p95_ms,max_ms
total_delay_ms,aggregate,False,304,605.9033472794525,595.6793869991088,770.3764829930151,1229.4087909976952
classifier_delay_ms,aggregate,False,304,548.1024920164648,542.6620764992549,682.8747749968898,983.872947996133
sam_delay_ms,aggregate,False,304,343.5576230693091,343.47432499635033,419.47748699749354,476.0219370073173
sam_inference_ms,leaf,False,304,322.5465691184103,323.19529249798506,400.7058050046908,460.72733799519483
rap_delay_ms,aggregate,False,304,163.52613053286882,154.61736149154603,266.07234400580637,574.9196160031715
geometry_metadata_ms,leaf,True,304,85.66911379890179,80.55005400819937,146.1813299829373,192.5866180099547
frame_assignment_ms,leaf,True,304,69.48433691114157,62.21596249815775,109.87218499940354,450.9333760070149
sent_to_classifier_delay_ms,aggregate,False,304,42.91234938486205,33.83444649807643,110.94084399519488,623.5323569999309
frame_queue_wait_ms,leaf,True,304,42.76000279591435,33.67631799483206,110.84817099617794,623.4494770033052
geometry_projection_ms,leaf,False,304,36.29278438831151,32.55039400391979,82.18096900964156,139.28201599628665
result_message_build_delay_ms,leaf,True,304,32.549359503240055,32.130069004779216,57.3374220111873,79.324712001835
geometry_mask_extract_ms,leaf,False,304,24.10431956013781,21.544839510170277,40.09978301473893,66.09231399488635
sam_restore_ms,leaf,False,304,20.619419553153612,20.27955999801634,29.717268000240438,36.46765100711491
geometry_stats_ms,leaf,False,304,18.144933401775855,15.189158504654188,37.095088002388366,54.40840503433719
coordinator_delay_ms,aggregate,False,304,12.611186483617962,12.481792997277807,17.635287003940903,25.68892999261152
hydra_build_delay_ms,aggregate,False,304,7.773518790073515,7.744398506474681,11.948931001825258,18.898523994721472
hydra_depth_filter_ms,leaf,True,304,7.123415950684974,7.067484999424778,11.289438989479095,18.25909699255135
geometry_depth_gather_ms,leaf,False,304,6.292013178560745,5.136281484737992,13.367306019063108,32.20161798526533
label_map_delay_ms,leaf,True,304,5.219377063248861,4.432680994796101,10.843096999451518,35.69492799579166
track_association_ms,leaf,True,304,4.3677793480942215,3.6704495068988763,8.176460018148646,24.045915983151644
hydra_publish_delay_ms,leaf,True,304,3.953946670854317,3.6609179951483384,5.5655339965596795,8.95906898949761
image_conversion_delay_ms,leaf,True,304,3.0392286314389296,2.1578510059043765,6.520643000840209,11.286548993666656
pipeline_wait_ms,leaf,False,304,2.274368835012291,2.299723506439477,4.063636006321758,9.232587006408721
active_segments_publish_ms,leaf,True,304,1.6301623650896975,1.3691770072910003,2.001769986236468,15.97642499837093
crop_update_ms,leaf,True,304,1.6241809195746195,1.0317164997104555,5.1758050249191,11.973775996011682
unknown_publish_delay_ms,leaf,True,304,0.8782135166352658,0.716564005415421,1.9715639937203377,5.819269994390197
hydra_build_other_ms,leaf,True,304,0.5486619610038408,0.5321139979059808,0.6451860099332407,4.34741101344116
sam_prepare_ms,leaf,False,304,0.3841291053935205,0.21016100072301924,1.011909989756532,7.0808099990244955
semantic_dispatch_ms,leaf,False,304,0.3773886982775079,0.3615700043155812,0.7507239934056997,2.4173570127459243
run_rap_other_ms,leaf,True,304,0.35073147864750354,0.34205051633762196,0.438945964560844,0.6053789984434843
metadata_delay_ms,leaf,True,304,0.15482774085141596,0.14977699902374297,0.19635299395304173,0.34646700078155845
callback_enqueue_delay_ms,leaf,True,304,0.15234658894769382,0.14366399409482256,0.1981450041057542,0.8373800083063543
hydra_metadata_build_ms,leaf,True,304,0.10144087838470066,0.09744050476001576,0.125249003758654,0.27740899531636387
classifier_other_ms,leaf,True,304,0.05594547550763788,0.04534450999926776,0.05520197737496346,3.0797969811828807
sam_other_ms,leaf,False,304,0.007505292351676249,0.00735998764866963,0.009280003723688424,0.02227301592938602
coordinator_other_ms,leaf,True,304,0.005507506054862843,0.0052480027079582214,0.007167996955104172,0.04057602200191468
quality_deferred_release_ms,leaf,False,304,0.004267605043806773,0.003967994416598231,0.006175992893986404,0.014528006431646645
classifier_debug_record_delay_ms,leaf,False,304,0.0029505594954427673,0.002752502041403204,0.004672998329624534,0.006464004400186241
